Date,State,Market,Crop,Variety,Min_Price,Max_Price,Modal_Price
2025-04-11,Maharashtra,Nagpur,Wheat,Local,1002,1402,1202
2025-03-16,Maharashtra,Aurangabad,Tomato,Local,1156,1556,1356
2026-04-04,Maharashtra,Aurangabad,Potato,Local,3217,3617,3417
2026-03-21,Maharashtra,Nagpur,Soybean,Local,4362,4762,4562
2026-05-05,Maharashtra,Nagpur,Wheat,Local,1789,2189,1989
2025-11-18,Maharashtra,Aurangabad,Potato,Local,3578,3978,3778
2025-05-18,Maharashtra,Nashik,Onion,Local,1882,2282,2082
2025-01-23,Maharashtra,Mumbai,Rice,Local,4734,5134,4934
2026-01-06,Maharashtra,Pune,Wheat,Local,4322,4722,4522
2026-02-13,Maharashtra,Pune,Onion,Local,3200,3600,3400
2025-05-14,Maharashtra,Pune,Potato,Local,1029,1429,1229
2025-11-12,Maharashtra,Nagpur,Rice,Local,3458,3858,3658
2026-04-16,Maharashtra,Mumbai,Tomato,Local,3238,3638,3438
2026-03-23,Maharashtra,Nagpur,Rice,Local,2787,3187,2987
2025-10-06,Maharashtra,Pune,Wheat,Local,2344,2744,2544
2025-08-07,Maharashtra,Mumbai,Onion,Local,4498,4898,4698
2026-02-09,Maharashtra,Mumbai,Potato,Local,1644,2044,1844
2025-08-21,Maharashtra,Mumbai,Rice,Local,3413,3813,3613
2026-03-13,Maharashtra,Nagpur,Onion,Local,829,1229,1029
2026-05-07,Maharashtra,Nagpur,Wheat,Local,3272,3672,3472
2025-02-05,Maharashtra,Pune,Wheat,Local,3118,3518,3318
2026-02-10,Maharashtra,Nagpur,Potato,Local,4000,4400,4200
2025-12-13,Maharashtra,Nashik,Potato,Local,4170,4570,4370
2025-04-17,Maharashtra,Nashik,Potato,Local,2365,2765,2565
2025-10-18,Maharashtra,Nashik,Rice,Local,3544,3944,3744
2025-11-17,Maharashtra,Nagpur,Onion,Local,3175,3575,3375
2025-03-28,Maharashtra,Nagpur,Soybean,Local,1177,1577,1377
2025-12-15,Maharashtra,Pune,Tomato,Local,4268,4668,4468
2026-02-27,Maharashtra,Mumbai,Soybean,Local,3784,4184,3984
2025-12-14,Maharashtra,Pune,Wheat,Local,4740,5140,4940
2025-01-20,Maharashtra,Nagpur,Wheat,Local,2495,2895,2695
2026-04-11,Maharashtra,Nagpur,Rice,Local,1378,1778,1578
2026-01-28,Maharashtra,Nashik,Rice,Local,3271,3671,3471
2025-07-13,Maharashtra,Nagpur,Soybean,Local,2708,3108,2908
2026-01-19,Maharashtra,Nashik,Rice,Local,2102,2502,2302
2025-11-30,Maharashtra,Nashik,Onion,Local,911,1311,1111
2025-02-25,Maharashtra,Nagpur,Soybean,Local,3747,4147,3947
2025-08-22,Maharashtra,Pune,Rice,Local,882,1282,1082
2026-04-24,Maharashtra,Pune,Wheat,Local,4578,4978,4778
2025-01-15,Maharashtra,Mumbai,Potato,Local,3334,3734,3534
2025-01-28,Maharashtra,Mumbai,Potato,Local,3049,3449,3249
2025-12-07,Maharashtra,Nagpur,Soybean,Local,4487,4887,4687
2025-08-29,Maharashtra,Nashik,Potato,Local,1938,2338,2138
2025-05-12,Maharashtra,Nagpur,Potato,Local,4741,5141,4941
2025-11-30,Maharashtra,Pune,Potato,Local,2026,2426,2226
2026-04-07,Maharashtra,Mumbai,Tomato,Local,2827,3227,3027
2025-03-14,Maharashtra,Mumbai,Tomato,Local,3482,3882,3682
2026-04-01,Maharashtra,Nashik,Rice,Local,3647,4047,3847
2026-04-24,Maharashtra,Mumbai,Tomato,Local,4152,4552,4352
2025-02-23,Maharashtra,Nashik,Soybean,Local,4252,4652,4452
2025-02-08,Maharashtra,Nashik,Rice,Local,1317,1717,1517
2025-03-20,Maharashtra,Nashik,Wheat,Local,3996,4396,4196
2025-08-16,Maharashtra,Mumbai,Rice,Local,3183,3583,3383
2026-03-05,Maharashtra,Pune,Soybean,Local,808,1208,1008
2025-07-30,Maharashtra,Mumbai,Wheat,Local,3245,3645,3445
2025-11-23,Maharashtra,Nagpur,Potato,Local,920,1320,1120
2025-01-13,Maharashtra,Nagpur,Wheat,Local,2900,3300,3100
2025-07-19,Maharashtra,Mumbai,Onion,Local,3322,3722,3522
2025-11-02,Maharashtra,Nagpur,Tomato,Local,1141,1541,1341
2025-08-31,Maharashtra,Mumbai,Wheat,Local,4313,4713,4513
2026-01-23,Maharashtra,Nashik,Potato,Local,4652,5052,4852
2025-09-25,Maharashtra,Nagpur,Tomato,Local,2610,3010,2810
2025-11-13,Maharashtra,Nashik,Potato,Local,3576,3976,3776
2025-03-02,Maharashtra,Mumbai,Rice,Local,2136,2536,2336
2025-08-24,Maharashtra,Pune,Soybean,Local,3926,4326,4126
2025-09-04,Maharashtra,Mumbai,Potato,Local,1395,1795,1595
2026-02-09,Maharashtra,Pune,Rice,Local,4774,5174,4974
2025-12-07,Maharashtra,Mumbai,Wheat,Local,2777,3177,2977
2025-11-17,Maharashtra,Nashik,Wheat,Local,4338,4738,4538
2025-08-16,Maharashtra,Aurangabad,Rice,Local,2702,3102,2902
2026-03-29,Maharashtra,Pune,Tomato,Local,1090,1490,1290
2026-02-26,Maharashtra,Nashik,Onion,Local,1337,1737,1537
2025-04-02,Maharashtra,Mumbai,Potato,Local,4527,4927,4727
2025-08-30,Maharashtra,Nagpur,Tomato,Local,1130,1530,1330
2025-11-21,Maharashtra,Nashik,Onion,Local,1737,2137,1937
2026-03-12,Maharashtra,Nashik,Wheat,Local,4746,5146,4946
2025-12-26,Maharashtra,Nagpur,Potato,Local,2413,2813,2613
2025-06-07,Maharashtra,Mumbai,Rice,Local,1462,1862,1662
2025-03-07,Maharashtra,Mumbai,Wheat,Local,1971,2371,2171
2026-02-11,Maharashtra,Aurangabad,Wheat,Local,2428,2828,2628
2025-04-26,Maharashtra,Nagpur,Soybean,Local,3537,3937,3737
2025-10-14,Maharashtra,Nagpur,Onion,Local,2006,2406,2206
2025-02-21,Maharashtra,Mumbai,Potato,Local,3467,3867,3667
2025-03-31,Maharashtra,Mumbai,Soybean,Local,2351,2751,2551
2026-01-11,Maharashtra,Pune,Soybean,Local,1837,2237,2037
2025-06-03,Maharashtra,Nagpur,Wheat,Local,1342,1742,1542
2025-04-03,Maharashtra,Nashik,Potato,Local,3034,3434,3234
2025-03-10,Maharashtra,Nashik,Tomato,Local,2747,3147,2947
2025-01-03,Maharashtra,Aurangabad,Onion,Local,2755,3155,2955
2025-08-04,Maharashtra,Pune,Rice,Local,1617,2017,1817
2025-12-15,Maharashtra,Nagpur,Onion,Local,3287,3687,3487
2025-05-25,Maharashtra,Nashik,Potato,Local,1550,1950,1750
2026-04-23,Maharashtra,Pune,Potato,Local,1406,1806,1606
2025-12-03,Maharashtra,Pune,Potato,Local,3531,3931,3731
2025-11-05,Maharashtra,Nashik,Potato,Local,1628,2028,1828
2025-04-22,Maharashtra,Nashik,Soybean,Local,1622,2022,1822
2026-05-16,Maharashtra,Nashik,Onion,Local,2210,2610,2410
2025-09-09,Maharashtra,Nashik,Rice,Local,2112,2512,2312
2025-08-03,Maharashtra,Pune,Onion,Local,2727,3127,2927
2026-02-08,Maharashtra,Pune,Wheat,Local,2366,2766,2566
2025-06-08,Maharashtra,Mumbai,Soybean,Local,4058,4458,4258
2025-11-01,Maharashtra,Aurangabad,Soybean,Local,4185,4585,4385
2025-11-26,Maharashtra,Mumbai,Rice,Local,2144,2544,2344
2025-06-10,Maharashtra,Nashik,Wheat,Local,4632,5032,4832
2026-03-22,Maharashtra,Aurangabad,Onion,Local,1247,1647,1447
2025-03-05,Maharashtra,Mumbai,Rice,Local,3705,4105,3905
2026-03-07,Maharashtra,Nashik,Potato,Local,4345,4745,4545
2025-02-19,Maharashtra,Mumbai,Wheat,Local,2719,3119,2919
2025-12-05,Maharashtra,Mumbai,Rice,Local,3140,3540,3340
2025-05-07,Maharashtra,Aurangabad,Rice,Local,2078,2478,2278
2025-09-26,Maharashtra,Pune,Rice,Local,3400,3800,3600
2025-11-21,Maharashtra,Aurangabad,Wheat,Local,3834,4234,4034
2025-03-20,Maharashtra,Aurangabad,Rice,Local,1144,1544,1344
2025-12-28,Maharashtra,Nashik,Tomato,Local,2226,2626,2426
2025-09-13,Maharashtra,Aurangabad,Soybean,Local,3397,3797,3597
2025-07-28,Maharashtra,Mumbai,Soybean,Local,3926,4326,4126
2025-11-21,Maharashtra,Nashik,Onion,Local,3983,4383,4183
2025-11-05,Maharashtra,Aurangabad,Onion,Local,1183,1583,1383
2026-02-13,Maharashtra,Pune,Rice,Local,1698,2098,1898
2026-04-03,Maharashtra,Nashik,Wheat,Local,1753,2153,1953
2025-02-19,Maharashtra,Nashik,Onion,Local,2583,2983,2783
2025-09-19,Maharashtra,Nashik,Potato,Local,2134,2534,2334
2026-04-10,Maharashtra,Nashik,Soybean,Local,4310,4710,4510
2025-09-21,Maharashtra,Nagpur,Wheat,Local,3708,4108,3908
2025-03-12,Maharashtra,Nashik,Wheat,Local,3319,3719,3519
2025-10-18,Maharashtra,Mumbai,Potato,Local,2359,2759,2559
2025-04-06,Maharashtra,Nagpur,Rice,Local,832,1232,1032
2025-02-24,Maharashtra,Nagpur,Soybean,Local,1219,1619,1419
2025-08-13,Maharashtra,Nagpur,Wheat,Local,927,1327,1127
2025-12-13,Maharashtra,Mumbai,Wheat,Local,4060,4460,4260
2025-11-02,Maharashtra,Aurangabad,Onion,Local,4537,4937,4737
2026-02-03,Maharashtra,Aurangabad,Rice,Local,1352,1752,1552
2025-05-31,Maharashtra,Aurangabad,Potato,Local,3548,3948,3748
2026-02-12,Maharashtra,Nashik,Soybean,Local,3988,4388,4188
2025-01-08,Maharashtra,Mumbai,Soybean,Local,3336,3736,3536
2025-09-19,Maharashtra,Nashik,Onion,Local,3708,4108,3908
2025-06-08,Maharashtra,Aurangabad,Onion,Local,1377,1777,1577
2026-04-01,Maharashtra,Nagpur,Potato,Local,3918,4318,4118
2025-07-28,Maharashtra,Pune,Wheat,Local,855,1255,1055
2025-12-15,Maharashtra,Mumbai,Tomato,Local,1291,1691,1491
2026-02-06,Maharashtra,Aurangabad,Potato,Local,2585,2985,2785
2025-12-22,Maharashtra,Nagpur,Onion,Local,4460,4860,4660
2026-05-08,Maharashtra,Aurangabad,Potato,Local,3772,4172,3972
2026-05-06,Maharashtra,Aurangabad,Tomato,Local,2261,2661,2461
2025-06-08,Maharashtra,Nashik,Wheat,Local,2694,3094,2894
2026-02-06,Maharashtra,Pune,Soybean,Local,1514,1914,1714
2026-04-10,Maharashtra,Mumbai,Rice,Local,3345,3745,3545
2025-01-19,Maharashtra,Nagpur,Potato,Local,3198,3598,3398
2025-03-17,Maharashtra,Nashik,Wheat,Local,3816,4216,4016
2025-01-02,Maharashtra,Aurangabad,Potato,Local,4127,4527,4327
2026-01-12,Maharashtra,Nashik,Rice,Local,2358,2758,2558
2025-09-18,Maharashtra,Aurangabad,Rice,Local,1052,1452,1252
2025-02-22,Maharashtra,Pune,Onion,Local,2469,2869,2669
2025-02-16,Maharashtra,Aurangabad,Wheat,Local,2822,3222,3022
2026-04-15,Maharashtra,Pune,Potato,Local,1234,1634,1434
2026-05-02,Maharashtra,Mumbai,Tomato,Local,1057,1457,1257
2026-05-04,Maharashtra,Pune,Onion,Local,3946,4346,4146
2026-05-04,Maharashtra,Nagpur,Onion,Local,4621,5021,4821
2025-09-26,Maharashtra,Mumbai,Rice,Local,2033,2433,2233
2025-07-15,Maharashtra,Nashik,Wheat,Local,941,1341,1141
2025-04-21,Maharashtra,Aurangabad,Rice,Local,2817,3217,3017
2026-04-01,Maharashtra,Aurangabad,Wheat,Local,3076,3476,3276
2026-04-28,Maharashtra,Nashik,Potato,Local,2005,2405,2205
2025-12-01,Maharashtra,Nagpur,Onion,Local,830,1230,1030
2025-04-07,Maharashtra,Aurangabad,Wheat,Local,3790,4190,3990
2025-05-05,Maharashtra,Aurangabad,Onion,Local,1120,1520,1320
2025-11-07,Maharashtra,Mumbai,Rice,Local,3220,3620,3420
2025-07-09,Maharashtra,Nashik,Soybean,Local,2363,2763,2563
2026-01-06,Maharashtra,Mumbai,Potato,Local,3455,3855,3655
2025-12-05,Maharashtra,Nashik,Soybean,Local,947,1347,1147
2025-04-14,Maharashtra,Nagpur,Tomato,Local,2566,2966,2766
2025-07-11,Maharashtra,Aurangabad,Soybean,Local,3577,3977,3777
2025-08-06,Maharashtra,Nagpur,Tomato,Local,3917,4317,4117
2025-02-13,Maharashtra,Aurangabad,Onion,Local,1046,1446,1246
2025-03-08,Maharashtra,Nashik,Rice,Local,2556,2956,2756
2025-08-23,Maharashtra,Pune,Potato,Local,2835,3235,3035
2025-02-05,Maharashtra,Nagpur,Potato,Local,4086,4486,4286
2025-01-15,Maharashtra,Pune,Rice,Local,2068,2468,2268
2026-04-02,Maharashtra,Nagpur,Onion,Local,1741,2141,1941
2025-02-12,Maharashtra,Pune,Potato,Local,4259,4659,4459
2025-01-17,Maharashtra,Nashik,Tomato,Local,1565,1965,1765
2025-03-06,Maharashtra,Pune,Onion,Local,3278,3678,3478
2025-03-19,Maharashtra,Nashik,Rice,Local,884,1284,1084
2026-02-28,Maharashtra,Aurangabad,Potato,Local,1190,1590,1390
2025-12-24,Maharashtra,Nashik,Tomato,Local,4280,4680,4480
2025-03-29,Maharashtra,Aurangabad,Rice,Local,2285,2685,2485
2026-05-16,Maharashtra,Mumbai,Rice,Local,3395,3795,3595
2025-10-03,Maharashtra,Nagpur,Soybean,Local,3255,3655,3455
2026-03-27,Maharashtra,Aurangabad,Rice,Local,1813,2213,2013
2025-07-05,Maharashtra,Pune,Rice,Local,3406,3806,3606
2026-05-08,Maharashtra,Mumbai,Tomato,Local,4093,4493,4293
2026-02-22,Maharashtra,Aurangabad,Potato,Local,3542,3942,3742
2025-09-01,Maharashtra,Nagpur,Potato,Local,3181,3581,3381
2026-02-03,Maharashtra,Nagpur,Wheat,Local,2395,2795,2595
2025-03-23,Maharashtra,Mumbai,Rice,Local,837,1237,1037
2025-08-15,Maharashtra,Mumbai,Wheat,Local,2164,2564,2364
2025-05-12,Maharashtra,Nashik,Rice,Local,2351,2751,2551
2025-12-20,Maharashtra,Nagpur,Onion,Local,1157,1557,1357
2025-01-02,Maharashtra,Nashik,Soybean,Local,2731,3131,2931
2026-04-04,Maharashtra,Nashik,Wheat,Local,4649,5049,4849
2025-03-07,Maharashtra,Mumbai,Tomato,Local,4187,4587,4387
2026-02-21,Maharashtra,Nashik,Potato,Local,1400,1800,1600
2025-12-18,Maharashtra,Nagpur,Rice,Local,2055,2455,2255
2025-10-30,Maharashtra,Nashik,Soybean,Local,4110,4510,4310
2026-01-28,Maharashtra,Mumbai,Wheat,Local,2508,2908,2708
2026-01-03,Maharashtra,Pune,Tomato,Local,4381,4781,4581
2025-03-29,Maharashtra,Nashik,Onion,Local,2005,2405,2205
2025-05-25,Maharashtra,Mumbai,Onion,Local,1658,2058,1858
2025-12-03,Maharashtra,Mumbai,Wheat,Local,1384,1784,1584
2025-04-08,Maharashtra,Nashik,Onion,Local,3648,4048,3848
2025-08-15,Maharashtra,Pune,Tomato,Local,1211,1611,1411
2026-03-29,Maharashtra,Aurangabad,Rice,Local,1932,2332,2132
2025-08-10,Maharashtra,Pune,Wheat,Local,1215,1615,1415
2025-09-22,Maharashtra,Mumbai,Potato,Local,3571,3971,3771
2025-01-23,Maharashtra,Aurangabad,Soybean,Local,4583,4983,4783
2025-05-30,Maharashtra,Pune,Potato,Local,2461,2861,2661
2026-05-08,Maharashtra,Pune,Potato,Local,4482,4882,4682
2025-12-20,Maharashtra,Aurangabad,Rice,Local,1975,2375,2175
2025-10-25,Maharashtra,Mumbai,Potato,Local,964,1364,1164
2026-03-06,Maharashtra,Aurangabad,Potato,Local,2512,2912,2712
2025-08-06,Maharashtra,Aurangabad,Onion,Local,2222,2622,2422
2025-09-14,Maharashtra,Pune,Rice,Local,1345,1745,1545
2025-06-28,Maharashtra,Mumbai,Onion,Local,3852,4252,4052
2025-04-16,Maharashtra,Mumbai,Wheat,Local,1214,1614,1414
2026-05-11,Maharashtra,Nashik,Potato,Local,1833,2233,2033
2025-04-06,Maharashtra,Nashik,Onion,Local,3150,3550,3350
2025-08-15,Maharashtra,Nashik,Tomato,Local,2177,2577,2377
2025-11-11,Maharashtra,Nagpur,Tomato,Local,1255,1655,1455
2026-03-12,Maharashtra,Mumbai,Tomato,Local,2867,3267,3067
2026-01-20,Maharashtra,Nashik,Wheat,Local,2759,3159,2959
2025-01-12,Maharashtra,Nagpur,Wheat,Local,2348,2748,2548
2025-09-06,Maharashtra,Aurangabad,Rice,Local,1785,2185,1985
2025-06-05,Maharashtra,Aurangabad,Tomato,Local,4375,4775,4575
2026-02-15,Maharashtra,Mumbai,Onion,Local,3820,4220,4020
2026-01-08,Maharashtra,Mumbai,Soybean,Local,4053,4453,4253
2025-07-12,Maharashtra,Nagpur,Tomato,Local,2740,3140,2940
2025-12-04,Maharashtra,Mumbai,Soybean,Local,1708,2108,1908
2026-03-24,Maharashtra,Nagpur,Potato,Local,4005,4405,4205
2025-04-29,Maharashtra,Nagpur,Rice,Local,3588,3988,3788
2025-07-20,Maharashtra,Mumbai,Wheat,Local,3733,4133,3933
2025-05-05,Maharashtra,Pune,Potato,Local,3330,3730,3530
2025-01-05,Maharashtra,Nashik,Onion,Local,2043,2443,2243
2025-07-15,Maharashtra,Nagpur,Wheat,Local,936,1336,1136
2026-05-16,Maharashtra,Nagpur,Rice,Local,2852,3252,3052
2026-01-20,Maharashtra,Nashik,Soybean,Local,2869,3269,3069
2025-12-24,Maharashtra,Nashik,Potato,Local,948,1348,1148
2025-03-11,Maharashtra,Pune,Rice,Local,4582,4982,4782
2025-08-24,Maharashtra,Nashik,Rice,Local,845,1245,1045
2026-02-11,Maharashtra,Pune,Potato,Local,3042,3442,3242
2025-02-27,Maharashtra,Mumbai,Soybean,Local,2123,2523,2323
2025-11-13,Maharashtra,Pune,Tomato,Local,4358,4758,4558
2025-08-08,Maharashtra,Aurangabad,Potato,Local,2254,2654,2454
2026-03-25,Maharashtra,Pune,Potato,Local,2014,2414,2214
2025-12-11,Maharashtra,Mumbai,Tomato,Local,956,1356,1156
2026-02-15,Maharashtra,Mumbai,Potato,Local,2902,3302,3102
2026-05-10,Maharashtra,Nagpur,Onion,Local,2834,3234,3034
2026-04-15,Maharashtra,Mumbai,Wheat,Local,2531,2931,2731
2026-04-01,Maharashtra,Mumbai,Potato,Local,1465,1865,1665
2025-02-25,Maharashtra,Mumbai,Onion,Local,3008,3408,3208
2025-11-06,Maharashtra,Aurangabad,Wheat,Local,3332,3732,3532
2025-01-01,Maharashtra,Pune,Onion,Local,3528,3928,3728
2025-04-08,Maharashtra,Aurangabad,Rice,Local,2928,3328,3128
2026-04-24,Maharashtra,Pune,Potato,Local,2966,3366,3166
2026-01-08,Maharashtra,Nashik,Tomato,Local,3940,4340,4140
2025-05-09,Maharashtra,Aurangabad,Potato,Local,4618,5018,4818
2025-11-11,Maharashtra,Pune,Soybean,Local,3507,3907,3707
2026-02-21,Maharashtra,Mumbai,Onion,Local,1342,1742,1542
2025-06-30,Maharashtra,Nagpur,Soybean,Local,4361,4761,4561
2025-08-13,Maharashtra,Nagpur,Potato,Local,2148,2548,2348
2025-04-23,Maharashtra,Nagpur,Onion,Local,3251,3651,3451
2025-10-28,Maharashtra,Nagpur,Soybean,Local,1216,1616,1416
2025-01-14,Maharashtra,Pune,Onion,Local,3378,3778,3578
2025-11-04,Maharashtra,Nashik,Wheat,Local,2366,2766,2566
2025-11-13,Maharashtra,Mumbai,Tomato,Local,4593,4993,4793
2025-10-26,Maharashtra,Aurangabad,Tomato,Local,1144,1544,1344
2025-03-27,Maharashtra,Nagpur,Potato,Local,3715,4115,3915
2025-02-03,Maharashtra,Pune,Tomato,Local,1618,2018,1818
2026-01-02,Maharashtra,Nashik,Tomato,Local,4149,4549,4349
2025-08-05,Maharashtra,Mumbai,Rice,Local,4194,4594,4394
2025-08-29,Maharashtra,Nashik,Potato,Local,1081,1481,1281
2025-08-17,Maharashtra,Nashik,Potato,Local,3295,3695,3495
2025-11-22,Maharashtra,Aurangabad,Wheat,Local,1069,1469,1269
2025-12-26,Maharashtra,Nagpur,Onion,Local,2906,3306,3106
2025-05-12,Maharashtra,Mumbai,Rice,Local,1282,1682,1482
2025-04-21,Maharashtra,Pune,Soybean,Local,3734,4134,3934
2025-08-03,Maharashtra,Pune,Wheat,Local,1997,2397,2197
2025-12-29,Maharashtra,Nashik,Potato,Local,2579,2979,2779
2025-06-02,Maharashtra,Mumbai,Rice,Local,4511,4911,4711
2025-07-30,Maharashtra,Nashik,Rice,Local,4594,4994,4794
2026-04-29,Maharashtra,Aurangabad,Soybean,Local,3232,3632,3432
2025-05-29,Maharashtra,Nagpur,Rice,Local,4166,4566,4366
2026-02-26,Maharashtra,Nashik,Onion,Local,3434,3834,3634
2025-09-18,Maharashtra,Nashik,Onion,Local,3063,3463,3263
2025-02-28,Maharashtra,Nashik,Rice,Local,1317,1717,1517
2025-02-01,Maharashtra,Mumbai,Potato,Local,4287,4687,4487
2025-01-30,Maharashtra,Aurangabad,Onion,Local,4712,5112,4912
2026-03-13,Maharashtra,Mumbai,Rice,Local,3768,4168,3968
2025-04-02,Maharashtra,Aurangabad,Tomato,Local,1058,1458,1258
2025-01-08,Maharashtra,Nagpur,Onion,Local,2869,3269,3069
2025-07-27,Maharashtra,Pune,Potato,Local,4603,5003,4803
2025-04-12,Maharashtra,Nagpur,Rice,Local,3889,4289,4089
2025-09-18,Maharashtra,Aurangabad,Tomato,Local,3062,3462,3262
2025-12-06,Maharashtra,Nashik,Tomato,Local,1552,1952,1752
2026-01-06,Maharashtra,Pune,Soybean,Local,973,1373,1173
2025-01-16,Maharashtra,Mumbai,Soybean,Local,4352,4752,4552
2025-03-24,Maharashtra,Mumbai,Tomato,Local,1398,1798,1598
2025-05-12,Maharashtra,Aurangabad,Tomato,Local,4228,4628,4428
2026-01-18,Maharashtra,Aurangabad,Soybean,Local,2725,3125,2925
2025-11-04,Maharashtra,Nashik,Potato,Local,2307,2707,2507
2026-02-17,Maharashtra,Nashik,Tomato,Local,3449,3849,3649
2025-12-27,Maharashtra,Pune,Tomato,Local,4392,4792,4592
2025-04-09,Maharashtra,Mumbai,Potato,Local,3700,4100,3900
2025-07-30,Maharashtra,Aurangabad,Soybean,Local,2563,2963,2763
2025-06-30,Maharashtra,Mumbai,Soybean,Local,4365,4765,4565
2025-03-01,Maharashtra,Nashik,Rice,Local,1438,1838,1638
2025-07-28,Maharashtra,Nagpur,Rice,Local,1200,1600,1400
2025-10-21,Maharashtra,Mumbai,Tomato,Local,4452,4852,4652
2025-04-23,Maharashtra,Pune,Rice,Local,4295,4695,4495
2025-06-30,Maharashtra,Pune,Potato,Local,1459,1859,1659
2025-11-02,Maharashtra,Nashik,Tomato,Local,4202,4602,4402
2026-02-22,Maharashtra,Mumbai,Soybean,Local,2674,3074,2874
2025-02-22,Maharashtra,Nashik,Rice,Local,2764,3164,2964
2026-04-13,Maharashtra,Nagpur,Soybean,Local,1825,2225,2025
2026-02-18,Maharashtra,Pune,Tomato,Local,2473,2873,2673
2026-02-26,Maharashtra,Aurangabad,Tomato,Local,1455,1855,1655
2025-01-11,Maharashtra,Nashik,Potato,Local,3394,3794,3594
2025-02-15,Maharashtra,Nashik,Tomato,Local,4730,5130,4930
2025-10-22,Maharashtra,Pune,Onion,Local,2464,2864,2664
2025-09-24,Maharashtra,Nagpur,Wheat,Local,2612,3012,2812
2025-05-18,Maharashtra,Aurangabad,Soybean,Local,4222,4622,4422
2025-12-17,Maharashtra,Mumbai,Rice,Local,1160,1560,1360
2025-12-06,Maharashtra,Aurangabad,Potato,Local,1239,1639,1439
2025-12-09,Maharashtra,Nashik,Potato,Local,4020,4420,4220
2026-01-02,Maharashtra,Aurangabad,Wheat,Local,1145,1545,1345
2025-05-30,Maharashtra,Aurangabad,Onion,Local,3934,4334,4134
2025-04-04,Maharashtra,Nashik,Tomato,Local,2545,2945,2745
2026-02-09,Maharashtra,Pune,Rice,Local,3223,3623,3423
2025-11-21,Maharashtra,Pune,Wheat,Local,2306,2706,2506
2025-11-09,Maharashtra,Nashik,Soybean,Local,4090,4490,4290
2025-03-31,Maharashtra,Mumbai,Onion,Local,3901,4301,4101
2026-02-15,Maharashtra,Aurangabad,Tomato,Local,2396,2796,2596
2025-06-15,Maharashtra,Mumbai,Rice,Local,1264,1664,1464
2026-03-30,Maharashtra,Nagpur,Rice,Local,2712,3112,2912
2025-02-20,Maharashtra,Aurangabad,Wheat,Local,2374,2774,2574
2025-11-12,Maharashtra,Nashik,Tomato,Local,2557,2957,2757
2026-02-26,Maharashtra,Nashik,Potato,Local,3726,4126,3926
2025-04-21,Maharashtra,Pune,Rice,Local,2685,3085,2885
2025-09-29,Maharashtra,Nagpur,Onion,Local,869,1269,1069
2025-06-14,Maharashtra,Aurangabad,Soybean,Local,3689,4089,3889
2026-03-04,Maharashtra,Pune,Tomato,Local,3533,3933,3733
2025-05-23,Maharashtra,Mumbai,Soybean,Local,3725,4125,3925
2025-11-26,Maharashtra,Nashik,Wheat,Local,4443,4843,4643
2025-06-07,Maharashtra,Mumbai,Soybean,Local,3489,3889,3689
2026-01-29,Maharashtra,Mumbai,Soybean,Local,2811,3211,3011
2026-01-05,Maharashtra,Aurangabad,Soybean,Local,3631,4031,3831
2025-03-29,Maharashtra,Mumbai,Potato,Local,2445,2845,2645
2026-03-04,Maharashtra,Mumbai,Rice,Local,2157,2557,2357
2025-07-16,Maharashtra,Nagpur,Potato,Local,2193,2593,2393
2026-01-29,Maharashtra,Nagpur,Tomato,Local,3104,3504,3304
2026-02-18,Maharashtra,Aurangabad,Potato,Local,2295,2695,2495
2025-03-27,Maharashtra,Pune,Rice,Local,3340,3740,3540
2025-04-14,Maharashtra,Mumbai,Potato,Local,2966,3366,3166
2026-01-05,Maharashtra,Nagpur,Soybean,Local,1381,1781,1581
2026-03-08,Maharashtra,Aurangabad,Soybean,Local,2623,3023,2823
2025-08-29,Maharashtra,Pune,Potato,Local,3181,3581,3381
2025-08-31,Maharashtra,Pune,Rice,Local,1764,2164,1964
2025-06-07,Maharashtra,Nagpur,Onion,Local,2240,2640,2440
2026-04-01,Maharashtra,Nashik,Onion,Local,3794,4194,3994
2025-08-20,Maharashtra,Nashik,Onion,Local,3808,4208,4008
2026-04-18,Maharashtra,Aurangabad,Wheat,Local,3660,4060,3860
2026-03-21,Maharashtra,Mumbai,Soybean,Local,2927,3327,3127
2025-10-03,Maharashtra,Nashik,Onion,Local,3221,3621,3421
2025-04-29,Maharashtra,Pune,Wheat,Local,1559,1959,1759
2025-11-05,Maharashtra,Nashik,Potato,Local,3392,3792,3592
2025-01-24,Maharashtra,Aurangabad,Rice,Local,3764,4164,3964
2026-02-02,Maharashtra,Nashik,Rice,Local,2895,3295,3095
2025-02-22,Maharashtra,Mumbai,Onion,Local,1004,1404,1204
2025-08-06,Maharashtra,Pune,Potato,Local,2403,2803,2603
2025-12-18,Maharashtra,Mumbai,Soybean,Local,1829,2229,2029
2025-07-13,Maharashtra,Aurangabad,Tomato,Local,4519,4919,4719
2026-05-03,Maharashtra,Aurangabad,Wheat,Local,4056,4456,4256
2025-11-13,Maharashtra,Pune,Onion,Local,4580,4980,4780
2025-08-13,Maharashtra,Pune,Potato,Local,4313,4713,4513
2025-06-12,Maharashtra,Mumbai,Tomato,Local,3204,3604,3404
2026-03-22,Maharashtra,Nagpur,Soybean,Local,4011,4411,4211
2025-10-22,Maharashtra,Mumbai,Onion,Local,3216,3616,3416
2025-12-10,Maharashtra,Aurangabad,Wheat,Local,3873,4273,4073
2025-11-17,Maharashtra,Mumbai,Rice,Local,4767,5167,4967
